DEF_File,NumInstances,NumMacros,NumNets,NumValidPins,NumMissingPins,NumMovableInstances,NumFixedInstances,DieWidth,DieHeight,PinDensity,CellDensity,MacroDensity,AvgNetDegree,RentsExponent,NetSkewness,HPWL,TotalWirelength
4365-RISCY-FPU-a-1-c5-u0.9-m1-p7-f1.def,67153,289,71385,214165,64060,67150,3,1099560,1098600,0.1773,0.0679,0.085,3.9,0.0468,32.6796,1443512702,1.32E+11
4306-RISCY-FPU-a-1-c5-u0.75-m3-p3-f1.def,66735,351,71818,213296,65845,66732,3,1194060,1191000,0.15,0.0584,0.0727,3.89,0.0469,33.9287,1560479272,1.57E+11
4089-RISCY-FPU-a-1-c2-u0.85-m2-p3-f1.def,66899,514,81696,211805,90751,66896,3,1139040,1136400,0.1636,0.0694,0.0818,3.7,0.0466,41.2128,1702710665,1.26E+11
4573-RISCY-FPU-a-1-c20-u0.8-m3-p2-f1.def,65521,217,68746,211557,61947,65518,3,1155840,1153200,0.1587,0.0603,0.077,3.98,0.0472,30.5648,1478518213,1.69E+11
3902-RISCY-FPU-a-1-c2-u0.7-m4-p3-f0.def,65308,581,86427,205291,107635,65305,3,1243620,1239300,0.1332,0.0603,0.0696,3.62,0.0463,46.5304,1430647777,1.22E+11
4069-RISCY-FPU-a-1-c2-u0.8-m2-p7-f1.def,67142,499,82236,210630,93236,67139,3,1170120,1167900,0.1541,0.0667,0.0781,3.7,0.0464,40.0215,1404922555,1.26E+11
4468-RISCY-FPU-a-1-c20-u0.8-m4-p6-f0.def,65505,218,68588,211534,61660,65502,3,1155840,1153200,0.1587,0.0603,0.077,3.98,0.0471,29.6471,1369886929,1.80E+11
3899-RISCY-FPU-a-1-c2-u0.7-m3-p8-f0.def,66084,568,85987,210173,102216,66081,3,1243620,1239300,0.1364,0.061,0.07,3.63,0.0464,46.0194,1426207747,1.19E+11
4546-RISCY-FPU-a-1-c20-u0.75-m2-p6-f1.def,65528,213,68827,211570,62100,65525,3,1190280,1186800,0.1498,0.057,0.0726,3.98,0.0471,30.2603,1473604042,1.85E+11
4050-RISCY-FPU-a-1-c2-u0.75-m3-p4-f1.def,65907,494,86459,205484,107949,65904,3,1205400,1201500,0.1419,0.063,0.0757,3.63,0.0463,45.8133,1482222502,1.15E+11
3963-RISCY-FPU-a-1-c2-u0.8-m4-p8-f0.def,67239,518,81611,213427,88802,67236,3,1170120,1167900,0.1562,0.0669,0.0775,3.7,0.0466,42.6065,1462152711,1.20E+11
4260-RISCY-FPU-a-1-c5-u0.9-m4-p5-f0.def,67609,288,70985,214687,62719,67606,3,1099560,1098600,0.1777,0.068,0.0849,3.91,0.0466,31.2227,1932781903,1.61E+11
4586-RISCY-FPU-a-1-c20-u0.85-m1-p7-f1.def,65495,209,68579,211535,61643,65492,3,1125600,1121700,0.1675,0.0636,0.0812,3.98,0.0472,29.8788,1425592866,1.48E+11
4434-RISCY-FPU-a-1-c20-u0.75-m4-p2-f0.def,65541,215,68821,211625,62043,65538,3,1190280,1186800,0.1498,0.0569,0.0726,3.98,0.0471,29.9746,1483467319,1.94E+11
3999-RISCY-FPU-a-1-c2-u0.9-m1-p8-f0.def,70444,396,75750,221496,67399,70441,3,1111320,1107000,0.18,0.0694,0.0835,3.81,0.0464,33.7804,2370464281,1.42E+11
4169-RISCY-FPU-a-1-c5-u0.75-m2-p3-f0.def,67116,297,71225,214108,63753,67113,3,1194750,1191000,0.1505,0.0576,0.0723,3.9,0.0468,32.2768,1503840639,1.57E+11
4075-RISCY-FPU-a-1-c2-u0.8-m3-p5-f1.def,67194,470,83517,210656,96154,67191,3,1170120,1167900,0.1541,0.0682,0.0794,3.67,0.0464,42.7215,1416402310,1.28E+11
4213-RISCY-FPU-a-1-c5-u0.8-m4-p3-f0.def,67150,306,71469,214185,64199,67147,3,1159620,1157400,0.1596,0.0612,0.0766,3.9,0.0468,32.666,1497113843,1.63E+11
4222-RISCY-FPU-a-1-c5-u0.85-m1-p5-f0.def,66026,412,72156,211649,68161,66023,3,1129545,1125900,0.1664,0.0654,0.0814,3.88,0.0469,33.5365,2420843855,1.40E+11
4104-RISCY-FPU-a-1-c2-u0.9-m1-p2-f1.def,68373,499,78648,217137,78016,68370,3,1111320,1107000,0.1765,0.0724,0.0854,3.75,0.0468,40.6505,3716015234,1.31E+11
4460-RISCY-FPU-a-1-c20-u0.8-m3-p6-f0.def,65469,212,68647,211459,61842,65466,3,1155840,1153200,0.1586,0.0603,0.077,3.98,0.0472,30.014,1365200369,1.55E+11
4277-RISCY-FPU-a-1-c5-u0.7-m2-p6-f1.def,66926,351,71806,213658,65427,66923,3,1231440,1228800,0.1412,0.0546,0.0682,3.89,0.0468,33.0749,1519295978,1.72E+11
4059-RISCY-FPU-a-1-c2-u0.8-m1-p5-f1.def,67350,453,81388,210362,91806,67347,3,1170120,1167900,0.1539,0.0656,0.0788,3.71,0.0464,38.9866,1413543286,1.17E+11
4341-RISCY-FPU-a-1-c5-u0.85-m1-p7-f1.def,67065,301,71386,213978,64247,67062,3,1128960,1125900,0.1683,0.0646,0.0809,3.9,0.0468,32.0457,1471974767,1.42E+11
3967-RISCY-FPU-a-1-c2-u0.85-m1-p4-f0.def,68465,455,79159,216546,80015,68462,3,1139040,1136400,0.1673,0.068,0.0809,3.75,0.0468,40.4357,2252077699,1.13E+11
4440-RISCY-FPU-a-1-c20-u0.75-m4-p8-f0.def,65548,218,68826,211629,62049,65545,3,1190280,1186800,0.1498,0.057,0.0726,3.98,0.0471,29.7621,1457504274,1.89E+11
4609-RISCY-FPU-a-1-c20-u0.9-m2-p6-f1.def,65466,212,68675,211450,61908,65463,3,1096200,1094400,0.1763,0.067,0.0855,3.98,0.0472,30.0499,1434527022,1.56E+11
4201-RISCY-FPU-a-1-c5-u0.8-m2-p6-f0.def,66107,366,72655,210464,70751,66104,3,1160325,1157400,0.1567,0.061,0.0769,3.87,0.0468,33.3037,1766466956,1.35E+11
4082-RISCY-FPU-a-1-c2-u0.85-m1-p4-f1.def,67900,457,79984,213074,85830,67897,3,1139040,1136400,0.1646,0.0687,0.0813,3.74,0.0466,39.4057,1880456659,1.13E+11
4028-RISCY-FPU-a-1-c2-u0.7-m3-p5-f1.def,65110,541,88321,202895,114000,65107,3,1243620,1239300,0.1316,0.0603,0.0711,3.59,0.0462,46.8629,1374636911,1.04E+11
4387-RISCY-FPU-a-1-c20-u0.7-m1-p7-f0.def,65518,214,68690,211549,61846,65515,3,1227240,1224600,0.1408,0.0535,0.0683,3.98,0.0472,30.4749,1452933309,1.63E+11
3979-RISCY-FPU-a-1-c2-u0.85-m3-p4-f0.def,71395,369,74152,223673,62022,71392,3,1139040,1136400,0.1728,0.0658,0.0795,3.85,0.0463,31.7018,3485694714,1.84E+11
4508-RISCY-FPU-a-1-c20-u0.9-m4-p7-f0.def,65537,229,68687,211598,61803,65534,3,1096200,1094400,0.1764,0.0669,0.0855,3.98,0.0471,29.7897,2127967639,1.64E+11
3981-RISCY-FPU-a-1-c2-u0.85-m3-p6-f0.def,71213,357,74037,222971,62510,71210,3,1139040,1136400,0.1723,0.0657,0.0794,3.86,0.0463,31.7427,2337391564,1.73E+11
4323-RISCY-FPU-a-1-c5-u0.8-m2-p4-f1.def,67042,333,71704,213939,64909,67039,3,1159620,1157400,0.1594,0.0614,0.0768,3.89,0.0468,33.2038,1581948060,1.56E+11
4336-RISCY-FPU-a-1-c5-u0.85-m1-p2-f1.def,67135,275,71200,214177,63661,67132,3,1128960,1125900,0.1685,0.0645,0.0808,3.9,0.0468,31.7937,1580043179,1.47E+11
3895-RISCY-FPU-a-1-c2-u0.7-m3-p4-f0.def,66561,597,84947,212205,96875,66558,3,1243620,1239300,0.1377,0.061,0.0697,3.64,0.0464,45.7722,1858522134,1.19E+11
3905-RISCY-FPU-a-1-c2-u0.7-m4-p6-f0.def,65363,507,87268,203792,111440,65360,3,1243620,1239300,0.1322,0.0596,0.0714,3.61,0.0464,46.2832,1338644462,1.15E+11
4556-RISCY-FPU-a-1-c20-u0.8-m1-p1-f1.def,65533,210,68678,211618,61763,65530,3,1155840,1153200,0.1588,0.0603,0.077,3.98,0.0471,29.7321,1513662100,1.65E+11
4025-RISCY-FPU-a-1-c2-u0.7-m3-p2-f1.def,67576,519,82401,212821,91269,67573,3,1243620,1239300,0.1381,0.0601,0.0702,3.69,0.0465,43.1718,1593465848,1.18E+11
4133-RISCY-FPU-a-1-c5-u0.7-m1-p7-f0.def,66781,367,72023,213289,66325,66778,3,1232010,1228800,0.1409,0.055,0.0684,3.88,0.0469,34.2246,1511698826,1.57E+11
4008-RISCY-FPU-a-1-c2-u0.7-m1-p1-f1.def,67327,445,82767,210121,95281,67324,3,1243620,1239300,0.1363,0.0597,0.0721,3.69,0.0465,41.0322,1547731663,1.17E+11
4533-RISCY-FPU-a-1-c20-u0.75-m1-p1-f1.def,65520,214,68724,211572,61894,65517,3,1190280,1186800,0.1498,0.0569,0.0726,3.98,0.0472,30.1109,1479416783,1.75E+11
4574-RISCY-FPU-a-1-c20-u0.8-m3-p3-f1.def,65510,214,68730,211542,61929,65507,3,1155840,1153200,0.1587,0.0603,0.077,3.98,0.0472,30.1368,1471203711,1.72E+11
4568-RISCY-FPU-a-1-c20-u0.8-m2-p5-f1.def,65495,216,68768,211512,62036,65492,3,1155840,1153200,0.1587,0.0603,0.077,3.98,0.0471,30.1503,1443381036,1.79E+11
4407-RISCY-FPU-a-1-c20-u0.7-m4-p6-f0.def,65516,216,68808,211581,62058,65513,3,1227240,1224600,0.1408,0.0535,0.0683,3.98,0.0472,31.1903,1462475819,1.71E+11
4048-RISCY-FPU-a-1-c2-u0.75-m3-p2-f1.def,66464,574,84675,209681,98660,66461,3,1205400,1201500,0.1448,0.0654,0.0741,3.64,0.0461,43.4921,1456187027,1.26E+11
4005-RISCY-FPU-a-1-c2-u0.9-m4-p6-f0.def,70759,377,75247,221956,65903,70756,3,1111320,1107000,0.1804,0.0694,0.0835,3.83,0.0463,32.7782,1860974085,1.45E+11
4325-RISCY-FPU-a-1-c5-u0.8-m2-p6-f1.def,67167,285,71371,214236,63932,67164,3,1159620,1157400,0.1596,0.0611,0.0765,3.9,0.0468,32.105,1443771605,1.70E+11
3933-RISCY-FPU-a-1-c2-u0.75-m4-p6-f0.def,66349,536,83704,209877,97602,66346,3,1205400,1201500,0.1449,0.0642,0.0749,3.67,0.0466,42.9997,1401911766,1.15E+11
4345-RISCY-FPU-a-1-c5-u0.85-m2-p3-f1.def,66996,325,71676,213812,64995,66993,3,1128960,1125900,0.1682,0.0647,0.081,3.89,0.0468,32.6858,1514744843,1.56E+11
4108-RISCY-FPU-a-1-c2-u0.9-m1-p6-f1.def,68974,470,78045,217987,75981,68971,3,1111320,1107000,0.1772,0.0719,0.0853,3.77,0.0467,38.9152,2150332466,1.22E+11
4484-RISCY-FPU-a-1-c20-u0.85-m3-p3-f0.def,65514,249,69261,211535,62998,65511,3,1125600,1121700,0.1675,0.0637,0.0813,3.96,0.0472,31.0522,1798430412,1.59E+11
4172-RISCY-FPU-a-1-c5-u0.75-m2-p7-f0.def,67120,278,71262,214123,63816,67117,3,1194750,1191000,0.1505,0.0576,0.0722,3.9,0.0468,31.9103,1455354572,1.58E+11
4030-RISCY-FPU-a-1-c2-u0.7-m3-p7-f1.def,65590,521,86512,204835,108566,65587,3,1243620,1239300,0.1329,0.0601,0.0708,3.62,0.0463,45.4021,1396598112,1.03E+11
4190-RISCY-FPU-a-1-c5-u0.8-m1-p2-f0.def,66955,298,71439,213755,64551,66952,3,1160325,1157400,0.1592,0.061,0.0765,3.9,0.0468,32.5843,1627635307,1.50E+11
4393-RISCY-FPU-a-1-c20-u0.7-m2-p6-f0.def,65537,212,68647,211595,61721,65534,3,1227240,1224600,0.1408,0.0535,0.0683,3.98,0.0472,30.0448,1455216685,1.71E+11
4589-RISCY-FPU-a-1-c20-u0.85-m2-p2-f1.def,65495,211,68748,211532,61983,65492,3,1125600,1121700,0.1675,0.0637,0.0813,3.98,0.0471,29.962,1454911350,1.68E+11
4019-RISCY-FPU-a-1-c2-u0.7-m2-p4-f1.def,64801,562,89525,203592,116421,64798,3,1243620,1239300,0.1321,0.0616,0.0726,3.57,0.0462,48.3618,1486316220,98733292255
4200-RISCY-FPU-a-1-c5-u0.8-m2-p5-f0.def,66549,340,71972,212628,67062,66546,3,1160325,1157400,0.1583,0.0611,0.0768,3.89,0.0469,33.3869,1514477091,1.32E+11
4371-RISCY-FPU-a-1-c5-u0.9-m2-p5-f1.def,67168,285,71308,214220,63831,67165,3,1099560,1098600,0.1773,0.0679,0.0851,3.9,0.0468,32.0131,1402908944,1.49E+11
4092-RISCY-FPU-a-1-c2-u0.85-m2-p6-f1.def,67405,493,82036,212663,91159,67402,3,1139040,1136400,0.1643,0.0707,0.083,3.7,0.0466,40.9602,1498322130,1.16E+11
4510-RISCY-FPU-a-1-c20-u0.7-m1-p1-f1.def,65518,215,68780,211540,62036,65515,3,1227240,1224600,0.1408,0.0535,0.0683,3.98,0.0472,30.9801,1532930418,1.64E+11
4101-RISCY-FPU-a-1-c2-u0.85-m3-p7-f1.def,67975,438,80110,213789,84838,67972,3,1139040,1136400,0.1652,0.0689,0.0812,3.73,0.0467,41.6027,1565305134,1.14E+11
4192-RISCY-FPU-a-1-c5-u0.8-m1-p4-f0.def,66880,324,71597,213590,65062,66877,3,1160325,1157400,0.159,0.0611,0.0768,3.89,0.0468,32.8084,1695485473,1.49E+11
4241-RISCY-FPU-a-1-c5-u0.85-m4-p2-f0.def,67016,306,71599,213893,64777,67013,3,1128960,1125900,0.1683,0.0645,0.0809,3.89,0.0468,32.6303,1527207321,1.52E+11
4421-RISCY-FPU-a-1-c20-u0.75-m2-p4-f0.def,65519,212,68665,211550,61794,65516,3,1190280,1186800,0.1498,0.0569,0.0727,3.98,0.0472,30.4126,1380186664,1.59E+11
4216-RISCY-FPU-a-1-c5-u0.8-m4-p6-f0.def,67146,288,71386,214156,64056,67143,3,1159620,1157400,0.1596,0.0612,0.0766,3.9,0.0468,32.0977,1389600849,1.62E+11
4054-RISCY-FPU-a-1-c2-u0.75-m3-p8-f1.def,68627,464,79761,215861,82553,68624,3,1205400,1201500,0.149,0.0632,0.0747,3.74,0.0467,39.4267,1559255295,1.44E+11
4315-RISCY-FPU-a-1-c5-u0.8-m1-p4-f1.def,67030,315,71442,213900,64417,67027,3,1159620,1157400,0.1594,0.0612,0.0766,3.9,0.0468,32.1227,1573907083,1.51E+11
4457-RISCY-FPU-a-1-c20-u0.8-m3-p2-f0.def,65502,217,68679,211548,61830,65499,3,1155840,1153200,0.1587,0.0603,0.077,3.98,0.0472,29.8959,1435818781,1.60E+11
3973-RISCY-FPU-a-1-c2-u0.85-m2-p4-f0.def,70212,431,76228,220999,68817,70209,3,1139040,1136400,0.1707,0.0666,0.0797,3.8,0.0465,34.6066,2520521557,1.39E+11
4424-RISCY-FPU-a-1-c20-u0.75-m2-p7-f0.def,65543,214,68681,211634,61758,65540,3,1190280,1186800,0.1498,0.0569,0.0726,3.98,0.0472,30.2657,1388878649,1.64E+11
4456-RISCY-FPU-a-1-c20-u0.8-m3-p1-f0.def,65490,231,68820,211486,62170,65487,3,1155840,1153200,0.1587,0.0603,0.077,3.98,0.0471,29.7812,1464141700,1.65E+11
4238-RISCY-FPU-a-1-c5-u0.85-m3-p7-f0.def,65575,476,72533,210959,69731,65572,3,1129545,1125900,0.1659,0.0656,0.0826,3.87,0.0469,34.6137,4091330994,1.46E+11
3917-RISCY-FPU-a-1-c2-u0.75-m2-p4-f0.def,68614,422,78714,215257,81090,68611,3,1205400,1201500,0.1486,0.061,0.0734,3.76,0.0466,36.9279,1428220362,1.27E+11
4250-RISCY-FPU-a-1-c5-u0.9-m1-p3-f0.def,67561,315,71332,214628,63492,67558,3,1099980,1098600,0.1776,0.0679,0.0849,3.9,0.0468,33.1231,5543624725,1.62E+11
4535-RISCY-FPU-a-1-c20-u0.75-m1-p3-f1.def,65529,217,68703,211592,61834,65526,3,1190280,1186800,0.1498,0.0569,0.0726,3.98,0.0472,30.3711,1504006056,1.75E+11
4135-RISCY-FPU-a-1-c5-u0.7-m2-p1-f0.def,67133,281,71521,213980,64632,67130,3,1232010,1228800,0.1413,0.0541,0.0678,3.9,0.0467,32.0892,1505207023,1.67E+11
4161-RISCY-FPU-a-1-c5-u0.75-m1-p3-f0.def,67115,284,71316,214123,63954,67112,3,1194750,1191000,0.1505,0.0577,0.0722,3.9,0.0468,32.1597,1467115289,1.57E+11
4294-RISCY-FPU-a-1-c5-u0.75-m1-p7-f1.def,67215,280,71345,214292,63830,67212,3,1194060,1191000,0.1507,0.0577,0.0722,3.9,0.0468,32.7312,1488138466,1.60E+11
4125-RISCY-FPU-a-1-c2-u0.9-m3-p7-f1.def,68937,446,79082,218074,78334,68934,3,1111320,1107000,0.1773,0.0737,0.0861,3.75,0.0467,39.7574,1765264469,1.12E+11
4466-RISCY-FPU-a-1-c20-u0.8-m4-p4-f0.def,65531,213,68669,211577,61784,65528,3,1155840,1153200,0.1587,0.0603,0.077,3.98,0.0472,29.7773,1487708223,1.82E+11
4607-RISCY-FPU-a-1-c20-u0.9-m2-p3-f1.def,65492,217,68804,211497,62121,65489,3,1096200,1094400,0.1763,0.067,0.0856,3.98,0.0472,30.3508,1643901684,1.57E+11
4402-RISCY-FPU-a-1-c20-u0.7-m3-p7-f0.def,65500,218,68646,211517,61793,65497,3,1227240,1224600,0.1407,0.0535,0.0683,3.98,0.0472,30.3936,1501919849,1.90E+11
4436-RISCY-FPU-a-1-c20-u0.75-m4-p4-f0.def,65509,218,68768,211553,61996,65506,3,1190280,1186800,0.1498,0.0569,0.0727,3.98,0.0471,30.0998,1508227454,1.87E+11
4527-RISCY-FPU-a-1-c20-u0.7-m3-p2-f1.def,65535,210,68827,211588,62085,65532,3,1227240,1224600,0.1408,0.0535,0.0683,3.98,0.0473,31.2543,1615055292,1.86E+11
4043-RISCY-FPU-a-1-c2-u0.75-m2-p5-f1.def,65988,507,85877,205940,106137,65985,3,1205400,1201500,0.1422,0.0632,0.0756,3.63,0.0464,44.7012,1389505873,1.22E+11
4227-RISCY-FPU-a-1-c5-u0.85-m2-p2-f0.def,67283,363,72614,214133,66544,67280,3,1129545,1125900,0.1684,0.0645,0.0808,3.87,0.0464,32.0401,4723252559,1.69E+11
4204-RISCY-FPU-a-1-c5-u0.8-m3-p1-f0.def,64664,446,74148,208477,75702,64661,3,1160325,1157400,0.1552,0.0619,0.0776,3.83,0.047,37.2791,3508864328,1.30E+11
4502-RISCY-FPU-a-1-c20-u0.9-m4-p1-f0.def,65558,224,68719,211654,61819,65555,3,1096200,1094400,0.1764,0.067,0.0855,3.98,0.0472,30.1119,2526056485,1.67E+11
4164-RISCY-FPU-a-1-c5-u0.75-m1-p6-f0.def,67206,293,71199,214286,63540,67203,3,1194750,1191000,0.1506,0.0577,0.0722,3.9,0.0468,31.923,1402395783,1.61E+11
4605-RISCY-FPU-a-1-c20-u0.9-m1-p6-f1.def,65499,215,68599,211560,61658,65496,3,1096200,1094400,0.1763,0.067,0.0856,3.98,0.0472,30.0616,1399400969,1.54E+11
4422-RISCY-FPU-a-1-c20-u0.75-m2-p5-f0.def,65511,209,68695,211555,61857,65508,3,1190280,1186800,0.1498,0.0569,0.0726,3.98,0.0472,30.3636,1373596693,1.62E+11
4318-RISCY-FPU-a-1-c5-u0.8-m1-p7-f1.def,67092,293,71348,214064,64076,67089,3,1159620,1157400,0.1595,0.0612,0.0766,3.9,0.0468,32.0706,1483445273,1.53E+11
4514-RISCY-FPU-a-1-c20-u0.7-m1-p5-f1.def,65520,215,68771,211568,61992,65517,3,1227240,1224600,0.1408,0.0535,0.0683,3.98,0.0472,31.0875,1477142668,1.60E+11
4575-RISCY-FPU-a-1-c20-u0.8-m3-p4-f1.def,65521,216,68681,211554,61820,65518,3,1155840,1153200,0.1587,0.0603,0.0769,3.98,0.0472,29.9561,1498889411,1.77E+11
4284-RISCY-FPU-a-1-c5-u0.7-m3-p5-f1.def,66745,366,72038,213209,66398,66742,3,1231440,1228800,0.1409,0.0549,0.0684,3.88,0.047,35.2162,1542749705,1.49E+11
4529-RISCY-FPU-a-1-c20-u0.7-m3-p5-f1.def,65521,214,68735,211589,61905,65518,3,1227240,1224600,0.1408,0.0535,0.0683,3.98,0.0472,31.119,1554990339,1.70E+11
4046-RISCY-FPU-a-1-c2-u0.75-m2-p8-f1.def,66049,498,86000,206582,106044,66046,3,1205400,1201500,0.1426,0.064,0.0756,3.64,0.0465,45.621,1369951034,1.20E+11
3947-RISCY-FPU-a-1-c2-u0.8-m2-p6-f0.def,68642,453,78940,217118,78810,68639,3,1170120,1167900,0.1589,0.0662,0.0776,3.75,0.0467,39.8901,1647848549,1.05E+11
4265-RISCY-FPU-a-1-c5-u0.7-m1-p2-f1.def,67200,287,71355,214274,63873,67197,3,1231440,1228800,0.1416,0.0542,0.0678,3.9,0.0469,33.366,1569076772,1.50E+11
4433-RISCY-FPU-a-1-c20-u0.75-m4-p1-f0.def,65504,215,68835,211529,62151,65501,3,1190280,1186800,0.1497,0.0569,0.0726,3.98,0.0471,29.9674,1483542402,1.87E+11
4472-RISCY-FPU-a-1-c20-u0.85-m1-p2-f0.def,65469,215,68760,211449,62075,65466,3,1125600,1121700,0.1675,0.0636,0.0813,3.98,0.0472,30.3695,1516120240,1.50E+11
4122-RISCY-FPU-a-1-c2-u0.9-m3-p4-f1.def,68020,513,80353,216507,82354,68017,3,1111320,1107000,0.176,0.072,0.0852,3.72,0.0466,40.8906,1827110635,1.46E+11
4301-RISCY-FPU-a-1-c5-u0.75-m2-p6-f1.def,66965,339,71836,213756,65396,66962,3,1194060,1191000,0.1503,0.0582,0.0725,3.89,0.0468,33.4206,1500229638,1.72E+11
4487-RISCY-FPU-a-1-c20-u0.85-m3-p6-f0.def,65537,222,68843,211597,62111,65534,3,1125600,1121700,0.1676,0.0637,0.0812,3.98,0.0472,30.885,1374556389,1.63E+11
4045-RISCY-FPU-a-1-c2-u0.75-m2-p7-f1.def,65521,480,86550,204444,109250,65518,3,1205400,1201500,0.1412,0.0634,0.0755,3.62,0.0463,44.5734,1354970665,1.27E+11
4311-RISCY-FPU-a-1-c5-u0.75-m3-p8-f1.def,66859,365,71857,213528,65716,66856,3,1194060,1191000,0.1501,0.0585,0.0728,3.89,0.0469,33.983,1523725847,1.51E+11
3957-RISCY-FPU-a-1-c2-u0.8-m4-p2-f0.def,66175,535,82251,210852,92606,66172,3,1170120,1167900,0.1543,0.0673,0.0781,3.69,0.0467,43.25,1998810184,1.28E+11
4545-RISCY-FPU-a-1-c20-u0.75-m2-p5-f1.def,65541,214,68856,211609,62128,65538,3,1190280,1186800,0.1498,0.057,0.0726,3.98,0.0471,30.362,1469074167,1.86E+11
3974-RISCY-FPU-a-1-c2-u0.85-m2-p5-f0.def,70374,435,76195,221520,68292,70371,3,1139040,1136400,0.1711,0.0669,0.0798,3.8,0.0465,34.5562,1856913921,1.37E+11
4599-RISCY-FPU-a-1-c20-u0.85-m3-p5-f1.def,65520,213,68750,211587,61934,65517,3,1125600,1121700,0.1676,0.0637,0.0813,3.98,0.0472,30.4732,1475367870,1.69E+11
4096-RISCY-FPU-a-1-c2-u0.85-m3-p2-f1.def,67633,532,81051,213995,87023,67630,3,1139040,1136400,0.1653,0.0691,0.0823,3.71,0.0467,43.0379,1817876373,1.19E+11
4183-RISCY-FPU-a-1-c5-u0.75-m4-p3-f0.def,67035,318,71662,213896,64907,67032,3,1194060,1191000,0.1504,0.0578,0.0724,3.89,0.0467,32.5763,1477877608,1.67E+11
4188-RISCY-FPU-a-1-c5-u0.75-m4-p8-f0.def,67081,321,71648,214052,64677,67078,3,1194060,1191000,0.1505,0.0579,0.0723,3.89,0.0468,32.5509,1449752087,1.74E+11
4526-RISCY-FPU-a-1-c20-u0.7-m3-p1-f1.def,65526,213,68825,211574,62096,65523,3,1227240,1224600,0.1408,0.0535,0.0683,3.98,0.0472,30.9009,1631903705,1.95E+11
4151-RISCY-FPU-a-1-c5-u0.7-m4-p1-f0.def,67129,296,71488,214141,64272,67126,3,1231440,1228800,0.1415,0.0543,0.0679,3.89,0.0468,32.5859,1480827451,1.65E+11
4239-RISCY-FPU-a-1-c5-u0.85-m3-p8-f0.def,65621,375,72675,210347,70795,65618,3,1129545,1125900,0.1654,0.0644,0.0812,3.87,0.0469,34.3075,2434428798,1.37E+11
4202-RISCY-FPU-a-1-c5-u0.8-m2-p7-f0.def,66755,335,71748,213345,65669,66752,3,1160325,1157400,0.1589,0.0611,0.0768,3.89,0.0468,33.3204,1538020007,1.30E+11
4400-RISCY-FPU-a-1-c20-u0.7-m3-p5-f0.def,65510,221,68634,211552,61733,65507,3,1227240,1224600,0.1408,0.0535,0.0683,3.98,0.0472,30.0318,1519700214,1.90E+11
4081-RISCY-FPU-a-1-c2-u0.85-m1-p3-f1.def,68090,481,79749,214193,83998,68087,3,1139040,1136400,0.1655,0.0688,0.0815,3.74,0.0467,39.9369,1815351201,1.08E+11
4386-RISCY-FPU-a-1-c20-u0.7-m1-p6-f0.def,65521,210,68725,211549,61914,65518,3,1227240,1224600,0.1408,0.0535,0.0683,3.98,0.0472,31.0359,1441432735,1.54E+11
3937-RISCY-FPU-a-1-c2-u0.8-m1-p2-f0.def,68258,436,79840,214579,83948,68255,3,1170120,1167900,0.157,0.0654,0.0776,3.74,0.0466,39.9497,1694189515,1.14E+11
4186-RISCY-FPU-a-1-c5-u0.75-m4-p6-f0.def,67141,283,71561,214177,64376,67138,3,1194060,1191000,0.1506,0.0577,0.0723,3.89,0.0467,32.1597,1449479424,1.74E+11
4266-RISCY-FPU-a-1-c5-u0.7-m1-p3-f1.def,67118,296,71478,214103,64266,67115,3,1231440,1228800,0.1415,0.0543,0.0679,3.89,0.0469,33.3564,1553991421,1.52E+11
4593-RISCY-FPU-a-1-c20-u0.85-m2-p6-f1.def,65478,215,68698,211488,61918,65475,3,1125600,1121700,0.1675,0.0637,0.0813,3.98,0.0471,29.9795,1390571724,1.73E+11
4366-RISCY-FPU-a-1-c5-u0.9-m1-p8-f1.def,66649,353,71565,213128,65470,66646,3,1099560,1098600,0.1764,0.0683,0.0856,3.89,0.0468,32.668,1440084871,1.37E+11
4566-RISCY-FPU-a-1-c20-u0.8-m2-p3-f1.def,65501,217,68835,211517,62164,65498,3,1155840,1153200,0.1587,0.0603,0.077,3.98,0.0472,31.0611,1555801546,1.77E+11
3968-RISCY-FPU-a-1-c2-u0.85-m1-p5-f0.def,69032,490,78248,218308,76403,69029,3,1139040,1136400,0.1687,0.0691,0.0818,3.77,0.0467,38.9785,1574159283,1.08E+11
4049-RISCY-FPU-a-1-c2-u0.75-m3-p3-f1.def,68020,459,81402,212898,89266,68017,3,1205400,1201500,0.147,0.0626,0.0753,3.71,0.0465,39.8924,1553946176,1.32E+11
3907-RISCY-FPU-a-1-c2-u0.7-m4-p8-f0.def,65109,575,88194,204956,112642,65106,3,1243620,1239300,0.133,0.0614,0.0729,3.6,0.0464,47.2067,1354768390,1.20E+11
4273-RISCY-FPU-a-1-c5-u0.7-m2-p2-f1.def,67075,317,71751,214015,64944,67072,3,1231440,1228800,0.1414,0.0543,0.068,3.89,0.0468,33.4626,1600100113,1.78E+11
4455-RISCY-FPU-a-1-c20-u0.8-m2-p7-f0.def,65488,216,68645,211499,61796,65485,3,1155840,1153200,0.1587,0.0603,0.0769,3.98,0.0472,29.924,1384894504,1.59E+11
3945-RISCY-FPU-a-1-c2-u0.8-m2-p4-f0.def,67766,486,80522,213841,85874,67763,3,1170120,1167900,0.1565,0.0645,0.077,3.72,0.0467,41.4998,2140004223,1.08E+11
